symbol,start,end,profit
HLT,2022-01-01,2022-10-01,0.5
HLS,2022-01-01,2022-10-01,0
HLR,2022-01-01,2022-10-01,1.0899999999999999
HLO,2022-01-01,2022-10-01,
HLG,2022-01-01,2022-10-01,0.4999999999999991
HLE,2022-01-01,2022-10-01,
HLD,2022-01-01,2022-10-01,-3.5199999999999996
HLC,2022-01-01,2022-10-01,-1.709999999999999
HLB,2022-01-01,2022-10-01,-64.82000000000002
HLA,2022-01-01,2022-10-01,-0.8
HKT,2022-01-01,2022-10-01,-0.40000000000000036
HKP,2022-01-01,2022-10-01,7.059999999999999
HKB,2022-01-01,2022-10-01,-0.6000000000000001
HJS,2022-01-01,2022-10-01,2.2200000000000024
HJC,2022-01-01,2022-10-01,2.5999999999999996
HIO,2022-01-01,2022-10-01,
HII,2022-01-01,2022-10-01,-5.65
HIG,2022-01-01,2022-10-01,-0.6999999999999993
HID,2022-01-01,2022-10-01,-2.9800000000000004
HHV,2022-01-01,2022-10-01,-2.380000000000001
HHS,2022-01-01,2022-10-01,-0.9799999999999995
HHR,2022-01-01,2022-10-01,0
HHP,2022-01-01,2022-10-01,-0.9300000000000015
HHN,2022-01-01,2022-10-01,0
HHG,2022-01-01,2022-10-01,-3.9
HHC,2022-01-01,2022-10-01,4.3999999999999915
HGW,2022-01-01,2022-10-01,8.109999999999998
HGT,2022-01-01,2022-10-01,0
HGR,2022-01-01,2022-10-01,
HGM,2022-01-01,2022-10-01,4.0
HGC,2022-01-01,2022-10-01,
HGA,2022-01-01,2022-10-01,
HFX,2022-01-01,2022-10-01,2.3
HFC,2022-01-01,2022-10-01,0.20000000000000107
HFB,2022-01-01,2022-10-01,3.830000000000001
HEV,2022-01-01,2022-10-01,9.600000000000001
HES,2022-01-01,2022-10-01,-2.0999999999999996
HEP,2022-01-01,2022-10-01,10.059999999999997
HEM,2022-01-01,2022-10-01,-2.879999999999999
HEJ,2022-01-01,2022-10-01,-15.100000000000005
HEC,2022-01-01,2022-10-01,5.5900000000000105
HDW,2022-01-01,2022-10-01,1.5100000000000033
HDS,2022-01-01,2022-10-01,
HDP,2022-01-01,2022-10-01,-0.7400000000000002
HDO,2022-01-01,2022-10-01,-0.7
HDM,2022-01-01,2022-10-01,-0.6499999999999986
HDG,2022-01-01,2022-10-01,1.4000000000000128
HDC,2022-01-01,2022-10-01,-17.63
HDB,2022-01-01,2022-10-01,1.08
HDA,2022-01-01,2022-10-01,-4.390000000000004
HD8,2022-01-01,2022-10-01,1.1400000000000006
HD6,2022-01-01,2022-10-01,-14.100000000000005
HD2,2022-01-01,2022-10-01,0.5799999999999965
HCT,2022-01-01,2022-10-01,6.259999999999998
HCM,2022-01-01,2022-10-01,-5.010000000000003
HCI,2022-01-01,2022-10-01,0
HCD,2022-01-01,2022-10-01,0.17000000000000082
HCC,2022-01-01,2022-10-01,-0.9200000000000017
HCB,2022-01-01,2022-10-01,3.780000000000003
HC3,2022-01-01,2022-10-01,0.08999999999999986
HC1,2022-01-01,2022-10-01,0.08000000000000007
HBS,2022-01-01,2022-10-01,-3.299999999999999
HBH,2022-01-01,2022-10-01,6.299999999999999
HBD,2022-01-01,2022-10-01,-1.9799999999999986
HBC,2022-01-01,2022-10-01,-5.529999999999999
HAX,2022-01-01,2022-10-01,-0.17999999999999972
HAW,2022-01-01,2022-10-01,
HAV,2022-01-01,2022-10-01,0.39999999999999947
HAT,2022-01-01,2022-10-01,-2.869999999999999
HAS,2022-01-01,2022-10-01,-0.9099999999999984
HAR,2022-01-01,2022-10-01,-3.76
HAP,2022-01-01,2022-10-01,-3.1900000000000013
HAN,2022-01-01,2022-10-01,-3.6500000000000004
HAM,2022-01-01,2022-10-01,-1.2099999999999973
HAI,2022-01-01,2022-10-01,-3.21
HAH,2022-01-01,2022-10-01,3.1099999999999994
HAG,2022-01-01,2022-10-01,-1.5600000000000005
HAF,2022-01-01,2022-10-01,14.400000000000002
HAD,2022-01-01,2022-10-01,-2.700000000000001
HAC,2022-01-01,2022-10-01,-1.200000000000001
HAB,2022-01-01,2022-10-01,
H11,2022-01-01,2022-10-01,6.099999999999999
GVT,2022-01-01,2022-10-01,-11.429999999999993
GVR,2022-01-01,2022-10-01,-4.470000000000006
GTT,2022-01-01,2022-10-01,-0.7
GTS,2022-01-01,2022-10-01,-0.28000000000000114
GTK,2022-01-01,2022-10-01,
GTH,2022-01-01,2022-10-01,-1.8200000000000003
GTD,2022-01-01,2022-10-01,14.299999999999997
GTA,2022-01-01,2022-10-01,-1.639999999999997
GSP,2022-01-01,2022-10-01,-2.3400000000000016
GSM,2022-01-01,2022-10-01,3.41
GQN,2022-01-01,2022-10-01,
GPC,2022-01-01,2022-10-01,
GND,2022-01-01,2022-10-01,-8.229999999999997
GMX,2022-01-01,2022-10-01,-0.4400000000000013
GMH,2022-01-01,2022-10-01,-1.0699999999999985
GMD,2022-01-01,2022-10-01,-0.23000000000001108
GMC,2022-01-01,2022-10-01,2.1400000000000006
GMA,2022-01-01,2022-10-01,-5.1299999999999955
GLW,2022-01-01,2022-10-01,0
GLT,2022-01-01,2022-10-01,4.539999999999999
GLC,2022-01-01,2022-10-01,0
GKM,2022-01-01,2022-10-01,-1.0700000000000003
GIL,2022-01-01,2022-10-01,2.4600000000000044
GIC,2022-01-01,2022-10-01,-4.0699999999999985
GHC,2022-01-01,2022-10-01,-2.960000000000001
GH3,2022-01-01,2022-10-01,0
GGG,2022-01-01,2022-10-01,-3.8999999999999995
GEX,2022-01-01,2022-10-01,-6.410000000000007
GER,2022-01-01,2022-10-01,13.289999999999996
GEG,2022-01-01,2022-10-01,4.229999999999997
GEE,2022-01-01,2022-10-01,2.129999999999999
GE2,2022-01-01,2022-10-01,-9.259999999999994
GDW,2022-01-01,2022-10-01,-6.120000000000001
GDT,2022-01-01,2022-10-01,1.7199999999999989
GDA,2022-01-01,2022-10-01,
GCF,2022-01-01,2022-10-01,
GCB,2022-01-01,2022-10-01,3.299999999999997
GAS,2022-01-01,2022-10-01,11.5
GAB,2022-01-01,2022-10-01,1.4000000000000057
G36,2022-01-01,2022-10-01,-0.4800000000000004
G20,2022-01-01,2022-10-01,-0.10000000000000009
FTS,2022-01-01,2022-10-01,4.429999999999996
FTM,2022-01-01,2022-10-01,-1.9
FTI,2022-01-01,2022-10-01,0
FT1,2022-01-01,2022-10-01,2.4200000000000017
FSO,2022-01-01,2022-10-01,0
FRT,2022-01-01,2022-10-01,-16.810000000000002
FRM,2022-01-01,2022-10-01,3.770000000000003
FRC,2022-01-01,2022-10-01,5.579999999999998
FPT,2022-01-01,2022-10-01,4.220000000000006
FOX,2022-01-01,2022-10-01,-1.6000000000000014
FOC,2022-01-01,2022-10-01,-6.239999999999981
FMC,2022-01-01,2022-10-01,14.899999999999999
FLC,2022-01-01,2022-10-01,-2.579999999999999
FIT,2022-01-01,2022-10-01,-3.960000000000001
FIR,2022-01-01,2022-10-01,3.5400000000000027
FID,2022-01-01,2022-10-01,-4.3999999999999995
FIC,2022-01-01,2022-10-01,-8.009999999999994
FHS,2022-01-01,2022-10-01,-4.640000000000004
FHN,2022-01-01,2022-10-01,0
FGL,2022-01-01,2022-10-01,0
FDG,2022-01-01,2022-10-01,-0.09999999999999987
FDC,2022-01-01,2022-10-01,-5.699999999999999
FCS,2022-01-01,2022-10-01,1.6999999999999997
FCN,2022-01-01,2022-10-01,-0.3000000000000007
FCM,2022-01-01,2022-10-01,-2.46
FCC,2022-01-01,2022-10-01,0.9000000000000004
FBC,2022-01-01,2022-10-01,0
FBA,2022-01-01,2022-10-01,0
EVS,2022-01-01,2022-10-01,-2.6300000000000026
EVG,2022-01-01,2022-10-01,-6.43
EVF,2022-01-01,2022-10-01,-4.539999999999999
EVE,2022-01-01,2022-10-01,3.3199999999999985
EPH,2022-01-01,2022-10-01,-0.5299999999999994
EPC,2022-01-01,2022-10-01,0
EMS,2022-01-01,2022-10-01,0.9000000000000057
EMG,2022-01-01,2022-10-01,0.08999999999999986
EME,2022-01-01,2022-10-01,13.919999999999998
EMC,2022-01-01,2022-10-01,2.650000000000002
ELC,2022-01-01,2022-10-01,-1.1199999999999992
EIN,2022-01-01,2022-10-01,-1.7999999999999998
EID,2022-01-01,2022-10-01,0.44999999999999574
EIC,2022-01-01,2022-10-01,0.639999999999997
EIB,2022-01-01,2022-10-01,0.03999999999999915
EFI,2022-01-01,2022-10-01,-0.7000000000000006
ECO,2022-01-01,2022-10-01,
ECI,2022-01-01,2022-10-01,-9.079999999999998
EBS,2022-01-01,2022-10-01,-0.9799999999999995
EAD,2022-01-01,2022-10-01,0
E29,2022-01-01,2022-10-01,-8.44
E12,2022-01-01,2022-10-01,-9.6
DZM,2022-01-01,2022-10-01,1.1999999999999993
DXV,2022-01-01,2022-10-01,-1.2800000000000002
DXS,2022-01-01,2022-10-01,-7.060000000000002
DXP,2022-01-01,2022-10-01,-5.410000000000002
DXL,2022-01-01,2022-10-01,4.1499999999999995
DXG,2022-01-01,2022-10-01,-16.349999999999998
DX2,2022-01-01,2022-10-01,
DWS,2022-01-01,2022-10-01,1.4800000000000004
DWC,2022-01-01,2022-10-01,4.799999999999999
DVW,2022-01-01,2022-10-01,0.0
DVP,2022-01-01,2022-10-01,-0.7399999999999949
DVN,2022-01-01,2022-10-01,-6.199999999999999
DVM,2022-01-01,2022-10-01,0.41000000000000014
DVG,2022-01-01,2022-10-01,-5.299999999999999
DVC,2022-01-01,2022-10-01,-0.6800000000000015
DUS,2022-01-01,2022-10-01,0
DTV,2022-01-01,2022-10-01,8.030000000000001
DTT,2022-01-01,2022-10-01,5.370000000000001
DTP,2022-01-01,2022-10-01,-32.04000000000002
DTL,2022-01-01,2022-10-01,-14.2
DTK,2022-01-01,2022-10-01,-0.8099999999999987
DTI,2022-01-01,2022-10-01,-3.950000000000001
DTH,2022-01-01,2022-10-01,0
DTG,2022-01-01,2022-10-01,-5.66
DTE,2022-01-01,2022-10-01,-4.100000000000003
DTD,2022-01-01,2022-10-01,-0.40999999999999837
DTC,2022-01-01,2022-10-01,-3.0900000000000007
DTB,2022-01-01,2022-10-01,3.2799999999999994
DTA,2022-01-01,2022-10-01,-3.3299999999999983
DT4,2022-01-01,2022-10-01,0
DSV,2022-01-01,2022-10-01,0.45999999999999996
DST,2022-01-01,2022-10-01,-5.0
DSP,2022-01-01,2022-10-01,0.3999999999999986
DSN,2022-01-01,2022-10-01,-0.9699999999999918
DSG,2022-01-01,2022-10-01,-0.5999999999999996
DSE,2022-01-01,2022-10-01,
DSD,2022-01-01,2022-10-01,0
DSC,2022-01-01,2022-10-01,9.83
DS3,2022-01-01,2022-10-01,-3.500000000000001
DRL,2022-01-01,2022-10-01,1.4099999999999966
DRI,2022-01-01,2022-10-01,-4.299999999999999
DRH,2022-01-01,2022-10-01,-6.18
DRG,2022-01-01,2022-10-01,-2.6400000000000006
DRC,2022-01-01,2022-10-01,1.3599999999999994
DQC,2022-01-01,2022-10-01,-22.55
DPS,2022-01-01,2022-10-01,-1.2999999999999998
DPR,2022-01-01,2022-10-01,-0.5300000000000011
DPP,2022-01-01,2022-10-01,0.2400000000000002
DPM,2022-01-01,2022-10-01,10.619999999999997
DPH,2022-01-01,2022-10-01,1.519999999999996
DPG,2022-01-01,2022-10-01,-24.009999999999998
DPD,2022-01-01,2022-10-01,
DPC,2022-01-01,2022-10-01,-8.09
DP3,2022-01-01,2022-10-01,-3.5299999999999976
DP2,2022-01-01,2022-10-01,-0.20000000000000018
DP1,2022-01-01,2022-10-01,8.600000000000001
DOP,2022-01-01,2022-10-01,4.360000000000001
DOC,2022-01-01,2022-10-01,3.259999999999999
DNW,2022-01-01,2022-10-01,-0.4300000000000068
DNT,2022-01-01,2022-10-01,0
DNP,2022-01-01,2022-10-01,11.999999999999996
DNN,2022-01-01,2022-10-01,0
DNM,2022-01-01,2022-10-01,-7.129999999999999
DNL,2022-01-01,2022-10-01,6.439999999999998
DNH,2022-01-01,2022-10-01,10.43
DNE,2022-01-01,2022-10-01,-2.3000000000000007
DND,2022-01-01,2022-10-01,1.1999999999999993
DNC,2022-01-01,2022-10-01,-9.45
DNB,2022-01-01,2022-10-01,
DNA,2022-01-01,2022-10-01,0.3299999999999983
DMS,2022-01-01,2022-10-01,
DMN,2022-01-01,2022-10-01,-1.6000000000000014
DMC,2022-01-01,2022-10-01,-0.07999999999999119
DM7,2022-01-01,2022-10-01,2.0999999999999996
DLT,2022-01-01,2022-10-01,3.299999999999999
DLR,2022-01-01,2022-10-01,-1.5999999999999996
DLM,2022-01-01,2022-10-01,
DLG,2022-01-01,2022-10-01,-3.1500000000000004
DLD,2022-01-01,2022-10-01,0
DL1,2022-01-01,2022-10-01,-2.8599999999999994
DKW,2022-01-01,2022-10-01,
DKH,2022-01-01,2022-10-01,
DKC,2022-01-01,2022-10-01,0.010000000000000009
DIH,2022-01-01,2022-10-01,-10.919999999999998
DIG,2022-01-01,2022-10-01,-0.5300000000000082
DID,2022-01-01,2022-10-01,-1.5999999999999996
DIC,2022-01-01,2022-10-01,-3.0999999999999996
DHT,2022-01-01,2022-10-01,0.10000000000000142
DHP,2022-01-01,2022-10-01,0.7300000000000004
DHN,2022-01-01,2022-10-01,0
DHM,2022-01-01,2022-10-01,-2.469999999999999
DHG,2022-01-01,2022-10-01,1.069999999999979
DHD,2022-01-01,2022-10-01,0.9799999999999986
DHC,2022-01-01,2022-10-01,-1.3599999999999923
DHB,2022-01-01,2022-10-01,5.299999999999999
DHA,2022-01-01,2022-10-01,-7.839999999999996
DGW,2022-01-01,2022-10-01,-5.289999999999992
DGT,2022-01-01,2022-10-01,-14.999999999999998
DGC,2022-01-01,2022-10-01,-16.47999999999999
DFF,2022-01-01,2022-10-01,-6.699999999999996
DFC,2022-01-01,2022-10-01,0
DDV,2022-01-01,2022-10-01,-2.0199999999999996
DDN,2022-01-01,2022-10-01,-1.4899999999999984
DDM,2022-01-01,2022-10-01,-1.7000000000000002
DDH,2022-01-01,2022-10-01,0
DDG,2022-01-01,2022-10-01,1.499999999999993
DDB,2022-01-01,2022-10-01,
DCT,2022-01-01,2022-10-01,-0.4999999999999998
DCS,2022-01-01,2022-10-01,-1.1999999999999997
DCR,2022-01-01,2022-10-01,-0.09999999999999964
DCM,2022-01-01,2022-10-01,-0.19000000000000128
DCL,2022-01-01,2022-10-01,-11.700000000000003
DCH,2022-01-01,2022-10-01,0
DCG,2022-01-01,2022-10-01,0
DCF,2022-01-01,2022-10-01,17.6
DC4,2022-01-01,2022-10-01,-13.59
DC2,2022-01-01,2022-10-01,-1.1100000000000003
DC1,2022-01-01,2022-10-01,-3.6400000000000006
DBW,2022-01-01,2022-10-01,0
DBT,2022-01-01,2022-10-01,-1.5900000000000016
DBM,2022-01-01,2022-10-01,6.430000000000003
DBH,2022-01-01,2022-10-01,0
DBD,2022-01-01,2022-10-01,1.4799999999999969
DBC,2022-01-01,2022-10-01,7.4800000000000075
DAT,2022-01-01,2022-10-01,-2.710000000000001
DAS,2022-01-01,2022-10-01,7.59
DAR,2022-01-01,2022-10-01,0
DAN,2022-01-01,2022-10-01,-8.36
DAH,2022-01-01,2022-10-01,-6.289999999999999
DAG,2022-01-01,2022-10-01,-6.7600000000000025
DAE,2022-01-01,2022-10-01,-1.5999999999999979
DAD,2022-01-01,2022-10-01,2.2099999999999973
DAC,2022-01-01,2022-10-01,5.2
D2D,2022-01-01,2022-10-01,-6.1200000000000045
D17,2022-01-01,2022-10-01,
D11,2022-01-01,2022-10-01,-8.850000000000003
CYC,2022-01-01,2022-10-01,0
CX8,2022-01-01,2022-10-01,1.9100000000000001
CVT,2022-01-01,2022-10-01,-2.249999999999993
CVP,2022-01-01,2022-10-01,0
CVN,2022-01-01,2022-10-01,-1.700000000000001
CTX,2022-01-01,2022-10-01,-1.8000000000000016
CTW,2022-01-01,2022-10-01,4.270000000000003
CTT,2022-01-01,2022-10-01,4.390000000000001
CTS,2022-01-01,2022-10-01,-8.539999999999997
CTR,2022-01-01,2022-10-01,-10.32
CTP,2022-01-01,2022-10-01,-1.7999999999999998
CTN,2022-01-01,2022-10-01,0.0
CTI,2022-01-01,2022-10-01,-7.15
CTG,2022-01-01,2022-10-01,-0.5800000000000018
CTF,2022-01-01,2022-10-01,4.34
CTD,2022-01-01,2022-10-01,11.670000000000002
CTC,2022-01-01,2022-10-01,-3.3999999999999995
CTB,2022-01-01,2022-10-01,-4.09
CTA,2022-01-01,2022-10-01,-0.7
CT6,2022-01-01,2022-10-01,1.1999999999999993
CT5,2022-01-01,2022-10-01,
CT3,2022-01-01,2022-10-01,1.9099999999999993
CSV,2022-01-01,2022-10-01,-2.1599999999999984
CST,2022-01-01,2022-10-01,1.9499999999999993
CSM,2022-01-01,2022-10-01,1.6300000000000026
CSI,2022-01-01,2022-10-01,34.3
CSC,2022-01-01,2022-10-01,-19.520000000000003
CRE,2022-01-01,2022-10-01,-3.8499999999999996
CRC,2022-01-01,2022-10-01,-2.8100000000000005
CQT,2022-01-01,2022-10-01,-0.35999999999999943
CQN,2022-01-01,2022-10-01,-0.5700000000000003
CPI,2022-01-01,2022-10-01,-1.0999999999999996
CPH,2022-01-01,2022-10-01,0
CPC,2022-01-01,2022-10-01,-2.7699999999999996
CPA,2022-01-01,2022-10-01,-0.09999999999999964
COM,2022-01-01,2022-10-01,-7.809999999999995
CNT,2022-01-01,2022-10-01,-7.979999999999999
CNN,2022-01-01,2022-10-01,3.9200000000000017
CNG,2022-01-01,2022-10-01,3.8200000000000003
CNC,2022-01-01,2022-10-01,-0.030000000000001137
CNA,2022-01-01,2022-10-01,0
CMX,2022-01-01,2022-10-01,0.3200000000000003
CMW,2022-01-01,2022-10-01,6.459999999999997
CMV,2022-01-01,2022-10-01,-1.3499999999999979
CMT,2022-01-01,2022-10-01,-4.75
CMS,2022-01-01,2022-10-01,-9.599999999999998
CMP,2022-01-01,2022-10-01,0
CMN,2022-01-01,2022-10-01,5.560000000000002
CMM,2022-01-01,2022-10-01,
CMK,2022-01-01,2022-10-01,0
CMI,2022-01-01,2022-10-01,0.2999999999999994
CMG,2022-01-01,2022-10-01,7.079999999999998
CMF,2022-01-01,2022-10-01,7.22999999999999
CMD,2022-01-01,2022-10-01,-5.16
CMC,2022-01-01,2022-10-01,-5.000000000000001
CLX,2022-01-01,2022-10-01,-6.080000000000002
CLW,2022-01-01,2022-10-01,3.9600000000000044
CLM,2022-01-01,2022-10-01,16.15
CLL,2022-01-01,2022-10-01,0.0799999999999983
CLH,2022-01-01,2022-10-01,2.1700000000000017
CLG,2022-01-01,2022-10-01,-0.7
CLC,2022-01-01,2022-10-01,1.8199999999999967
CKV,2022-01-01,2022-10-01,2.8799999999999937
CKG,2022-01-01,2022-10-01,2.91
CKD,2022-01-01,2022-10-01,5.220000000000002
CKA,2022-01-01,2022-10-01,4.77
CK8,2022-01-01,2022-10-01,
CJC,2022-01-01,2022-10-01,-0.5
CIP,2022-01-01,2022-10-01,-3.4000000000000004
CII,2022-01-01,2022-10-01,-7.809999999999999
CIG,2022-01-01,2022-10-01,1.0699999999999976
CID,2022-01-01,2022-10-01,2.1800000000000006
CIA,2022-01-01,2022-10-01,-4.300000000000001
CI5,2022-01-01,2022-10-01,-0.1999999999999993
CHS,2022-01-01,2022-10-01,-1.679999999999998
CHP,2022-01-01,2022-10-01,2.979999999999997
CHC,2022-01-01,2022-10-01,0
CH5,2022-01-01,2022-10-01,0
CGV,2022-01-01,2022-10-01,-3.3999999999999995
CGL,2022-01-01,2022-10-01,0
CFV,2022-01-01,2022-10-01,80.7
CFM,2022-01-01,2022-10-01,0.5999999999999996
CET,2022-01-01,2022-10-01,-1.8000000000000007
CEO,2022-01-01,2022-10-01,-11.479999999999993
CEN,2022-01-01,2022-10-01,-1.5200000000000014
CEG,2022-01-01,2022-10-01,0
CEE,2022-01-01,2022-10-01,-1.2000000000000028
CE1,2022-01-01,2022-10-01,0
CDR,2022-01-01,2022-10-01,3.79
CDP,2022-01-01,2022-10-01,-1.9800000000000004
CDO,2022-01-01,2022-10-01,-3.3000000000000007
CDN,2022-01-01,2022-10-01,-0.13999999999999702
CDH,2022-01-01,2022-10-01,0
CDG,2022-01-01,2022-10-01,0
CDC,2022-01-01,2022-10-01,1.9099999999999984
CCV,2022-01-01,2022-10-01,18.88
CCT,2022-01-01,2022-10-01,8.5
CCR,2022-01-01,2022-10-01,-2.1099999999999977
CCP,2022-01-01,2022-10-01,-0.5
CCM,2022-01-01,2022-10-01,5.590000000000003
CCL,2022-01-01,2022-10-01,-2.669999999999998
CCI,2022-01-01,2022-10-01,1.3199999999999967
CCC,2022-01-01,2022-10-01,
CCA,2022-01-01,2022-10-01,6.190000000000003
CC4,2022-01-01,2022-10-01,0.20999999999999908
CC1,2022-01-01,2022-10-01,0.39000000000000234
CBS,2022-01-01,2022-10-01,-8.79
CBI,2022-01-01,2022-10-01,-14.6
CAV,2022-01-01,2022-10-01,-0.060000000000002274
CAT,2022-01-01,2022-10-01,-3.1600000000000037
CAR,2022-01-01,2022-10-01,0.0
CAP,2022-01-01,2022-10-01,14.21
CAN,2022-01-01,2022-10-01,16.419999999999987
CAG,2022-01-01,2022-10-01,-1.5600000000000005
CAD,2022-01-01,2022-10-01,-1.9000000000000001
CAB,2022-01-01,2022-10-01,-65.2
C92,2022-01-01,2022-10-01,-3.2999999999999994
C69,2022-01-01,2022-10-01,-3.6000000000000014
C4G,2022-01-01,2022-10-01,-4.26
C47,2022-01-01,2022-10-01,-1.6400000000000006
C32,2022-01-01,2022-10-01,0.48999999999999844
C22,2022-01-01,2022-10-01,3.2799999999999994
C21,2022-01-01,2022-10-01,1.320000000000002
C12,2022-01-01,2022-10-01,0.4999999999999991
BXT,2022-01-01,2022-10-01,
BXH,2022-01-01,2022-10-01,0.9399999999999977
BWS,2022-01-01,2022-10-01,-0.9199999999999982
BWE,2022-01-01,2022-10-01,7.039999999999999
BWA,2022-01-01,2022-10-01,1.0600000000000023
BVS,2022-01-01,2022-10-01,0.10000000000000142
BVN,2022-01-01,2022-10-01,2.4999999999999982
BVL,2022-01-01,2022-10-01,23.55
BVH,2022-01-01,2022-10-01,2.319999999999993
BVG,2022-01-01,2022-10-01,-1.5999999999999996
BVB,2022-01-01,2022-10-01,-1.5
BUD,2022-01-01,2022-10-01,
BTW,2022-01-01,2022-10-01,5.030000000000001
BTV,2022-01-01,2022-10-01,-8.0
BTU,2022-01-01,2022-10-01,1.0500000000000007
BTT,2022-01-01,2022-10-01,-1.2900000000000063
BTS,2022-01-01,2022-10-01,-3.9899999999999984
BTP,2022-01-01,2022-10-01,-0.8199999999999985
BTN,2022-01-01,2022-10-01,-4.1
BTH,2022-01-01,2022-10-01,-4.040000000000001
BTG,2022-01-01,2022-10-01,1.5000000000000009
BTD,2022-01-01,2022-10-01,-5.949999999999999
BTB,2022-01-01,2022-10-01,-0.9000000000000004
BT6,2022-01-01,2022-10-01,-0.8999999999999999
BT1,2022-01-01,2022-10-01,1.5199999999999978
BST,2022-01-01,2022-10-01,14.150000000000002
BSR,2022-01-01,2022-10-01,-5.350000000000001
BSQ,2022-01-01,2022-10-01,6.189999999999998
BSP,2022-01-01,2022-10-01,1.9400000000000013
BSL,2022-01-01,2022-10-01,-0.370000000000001
BSI,2022-01-01,2022-10-01,-3.59
BSH,2022-01-01,2022-10-01,1.7200000000000024
BSG,2022-01-01,2022-10-01,1.2999999999999972
BSD,2022-01-01,2022-10-01,4.57
BSC,2022-01-01,2022-10-01,0
BSA,2022-01-01,2022-10-01,1.3899999999999988
BRS,2022-01-01,2022-10-01,-0.019999999999999574
BRR,2022-01-01,2022-10-01,0.9100000000000037
BRC,2022-01-01,2022-10-01,-1.3499999999999996
BQB,2022-01-01,2022-10-01,-2.5
BPW,2022-01-01,2022-10-01,
BPC,2022-01-01,2022-10-01,-0.7200000000000006
BOT,2022-01-01,2022-10-01,-5.300000000000001
BNW,2022-01-01,2022-10-01,0
BNA,2022-01-01,2022-10-01,-16.78
BMV,2022-01-01,2022-10-01,0
BMS,2022-01-01,2022-10-01,-4.39
BMP,2022-01-01,2022-10-01,0.970000000000006
BMN,2022-01-01,2022-10-01,-5.3100000000000005
BMK,2022-01-01,2022-10-01,
BMJ,2022-01-01,2022-10-01,7.4399999999999995
BMI,2022-01-01,2022-10-01,-2.270000000000003
BMG,2022-01-01,2022-10-01,0.8799999999999999
BMF,2022-01-01,2022-10-01,0.5800000000000001
BMD,2022-01-01,2022-10-01,0
BMC,2022-01-01,2022-10-01,-4.25
BLW,2022-01-01,2022-10-01,0.0
BLU,2022-01-01,2022-10-01,
BLT,2022-01-01,2022-10-01,14.229999999999995
BLN,2022-01-01,2022-10-01,0.5600000000000005
BLI,2022-01-01,2022-10-01,-0.2799999999999976
BLF,2022-01-01,2022-10-01,-2.8
BKH,2022-01-01,2022-10-01,9.349999999999998
BKG,2022-01-01,2022-10-01,-3.939999999999997
BKC,2022-01-01,2022-10-01,-6.1
BIO,2022-01-01,2022-10-01,-9.429999999999993
BII,2022-01-01,2022-10-01,-7.2
BIG,2022-01-01,2022-10-01,-5.23
BID,2022-01-01,2022-10-01,-2.6999999999999957
BIC,2022-01-01,2022-10-01,-1.5
BHT,2022-01-01,2022-10-01,0.8000000000000007
BHP,2022-01-01,2022-10-01,-1.2000000000000002
BHN,2022-01-01,2022-10-01,-6.819999999999993
BHK,2022-01-01,2022-10-01,0.5500000000000007
BHI,2022-01-01,2022-10-01,
BHG,2022-01-01,2022-10-01,0
BHC,2022-01-01,2022-10-01,1.9000000000000004
BHA,2022-01-01,2022-10-01,-0.6600000000000019
BGW,2022-01-01,2022-10-01,0
BGE,2022-01-01,2022-10-01,
BFC,2022-01-01,2022-10-01,-5.829999999999998
BEL,2022-01-01,2022-10-01,0
BED,2022-01-01,2022-10-01,0
BDW,2022-01-01,2022-10-01,2.379999999999999
BDT,2022-01-01,2022-10-01,-2.5
BDG,2022-01-01,2022-10-01,4.5000000000000036
BDB,2022-01-01,2022-10-01,0.8399999999999999
BCV,2022-01-01,2022-10-01,0
BCR,2022-01-01,2022-10-01,
BCP,2022-01-01,2022-10-01,-0.40000000000000036
BCO,2022-01-01,2022-10-01,
BCM,2022-01-01,2022-10-01,-0.09999999999999432
BCG,2022-01-01,2022-10-01,-0.5699999999999985
BCF,2022-01-01,2022-10-01,0.649999999999995
BCE,2022-01-01,2022-10-01,-6.249999999999998
BCC,2022-01-01,2022-10-01,-5.3100000000000005
BCB,2022-01-01,2022-10-01,0
BCA,2022-01-01,2022-10-01,-0.7999999999999989
BBT,2022-01-01,2022-10-01,-10.0
BBS,2022-01-01,2022-10-01,0.9699999999999989
BBM,2022-01-01,2022-10-01,1.0599999999999996
BBH,2022-01-01,2022-10-01,0.23000000000000043
BBC,2022-01-01,2022-10-01,4.250000000000007
BAX,2022-01-01,2022-10-01,-0.039999999999984936
BAL,2022-01-01,2022-10-01,-1.4399999999999995
BAF,2022-01-01,2022-10-01,-0.7100000000000009
BAB,2022-01-01,2022-10-01,-3.5000000000000018
B82,2022-01-01,2022-10-01,-1.0
AVG,2022-01-01,2022-10-01,
AVF,2022-01-01,2022-10-01,-0.7000000000000002
AVC,2022-01-01,2022-10-01,-0.41999999999999815
AUM,2022-01-01,2022-10-01,0
ATS,2022-01-01,2022-10-01,-12.899999999999999
ATG,2022-01-01,2022-10-01,-3.9
ATB,2022-01-01,2022-10-01,-1.0000000000000002
ATA,2022-01-01,2022-10-01,0.20000000000000018
AST,2022-01-01,2022-10-01,-0.09000000000000341
ASP,2022-01-01,2022-10-01,-2.5799999999999983
ASM,2022-01-01,2022-10-01,0.6400000000000006
ASG,2022-01-01,2022-10-01,0.6799999999999997
ASA,2022-01-01,2022-10-01,0
ART,2022-01-01,2022-10-01,-4.099999999999999
